,"""Source Port""","""Destination Port""","""NAT Source Port""","""NAT Destination Port""",Bytes,"""Bytes Sent""","""Bytes Received""",Packets,"""Elapsed Time (sec)""",pkts_sent,pkts_received
20628,64853,53,39005,53,199,102,97,2,30,1,1
20629,64695,53,7882,53,275,118,157,2,30,1,1
20630,49290,53,50836,53,184,94,90,2,30,1,1
20631,52850,443,36065,443,5743,1339,4404,18,180,8,10
20632,60840,53,50587,53,255,86,169,2,31,1,1
20633,55384,53,49003,53,194,102,92,2,31,1,1
20634,51973,12321,46700,12321,1260,636,624,9,30,5,4
20635,53277,80,34172,80,4374,1724,2650,16,150,9,7
20636,37538,443,35991,443,14826,7220,7606,53,94,29,24
20637,56729,443,23413,443,8652,2148,6504,20,15,11,9
20638,46270,7700,51894,7700,1440,956,484,15,35,8,7
20639,33830,443,20220,443,130,70,60,2,15,1,1
20640,51603,443,62273,443,2927,2062,865,14,134,8,6
20641,60875,443,41853,443,7251,2098,5153,27,25,15,12
20642,60369,443,30950,443,12859,2557,10302,25,80,10,15
20643,55729,53,33239,53,199,102,97,2,30,1,1
20644,56532,53,39559,53,193,102,91,2,30,1,1
20645,25209,53,25209,53,240,98,142,2,30,1,1
20646,17855,53,17855,53,240,98,142,2,30,1,1
20647,63968,53,26432,53,200,102,98,2,30,1,1
20648,49466,53,47860,53,209,110,99,2,30,1,1
20649,63932,53,27137,53,179,94,85,2,30,1,1
20650,63968,53,62729,53,200,102,98,2,30,1,1
20651,59133,443,44471,443,2863,1501,1362,20,315,10,10
20652,63984,15847,44273,15847,1344,819,525,14,15,8,6
20653,60469,60092,64603,60092,70,70,0,2,8,2,0
20654,37650,443,41900,443,6898,5202,1696,25,25,15,10
20655,64053,53,64715,53,276,94,182,4,55,2,2
20656,55577,53,26571,53,199,102,97,2,30,1,1
20657,54968,53,43253,53,199,102,97,2,30,1,1
20658,57351,53,35105,53,184,94,90,2,30,1,1
20659,56711,53,25495,53,209,110,99,2,30,1,1
20660,54968,53,59116,53,199,102,97,2,30,1,1
20661,55388,53,5023,53,720,94,626,2,30,1,1
20662,65472,53,51115,53,209,110,99,2,30,1,1
20663,32879,443,46058,443,8137,2110,6027,29,394,10,19
20664,50631,80,34721,80,14784,7048,7736,31,27,18,13
20665,61437,443,53093,443,4872,771,4101,17,28,8,9
20666,40140,53,40140,53,404,259,145,3,32,2,1
20667,60472,20273,1767,20273,70,70,0,2,8,2,0
20668,36368,80,58408,80,78,78,0,1,5,1,0
20669,49526,53,27945,53,272,97,175,4,57,2,2
20670,56711,53,8899,53,209,110,99,2,30,1,1
20671,57707,53,34372,53,70,70,0,1,30,1,0
20672,65505,53,13490,53,166,86,80,2,30,1,1
20673,55415,53,9661,53,183,94,89,2,30,1,1
20674,49521,53,3193,53,183,94,89,2,30,1,1
20675,49452,53,60984,53,244,110,134,2,30,1,1
20676,55220,53,22108,53,193,102,91,2,30,1,1
20677,65229,53,52095,53,193,102,91,2,30,1,1
20678,49521,53,30278,53,183,94,89,2,30,1,1
20679,49838,443,59419,443,6915,3106,3809,21,144,10,11
20680,65472,53,45041,53,209,110,99,2,30,1,1
20681,64833,53,41021,53,167,86,81,2,31,1,1
20682,63999,53,20780,53,193,102,91,2,31,1,1
20683,64985,53,7448,53,196,102,94,2,31,1,1
20684,64449,53,34818,53,255,102,153,2,31,1,1
20685,64780,53,40708,53,193,102,91,2,31,1,1
20686,27005,27015,28442,27015,881,126,755,2,31,1,1
20687,65026,53,29362,53,193,102,91,2,31,1,1
20688,63932,53,25694,53,179,94,85,2,31,1,1
20689,60478,443,17919,443,5045,2009,3036,14,120,7,7
20690,56523,443,55087,443,8130,2093,6037,17,120,9,8
20691,49971,443,5852,443,62,62,0,1,120,1,0
20692,57176,443,31036,443,12844,2619,10225,23,120,10,13
20693,6881,55981,51460,55981,228,118,110,2,1200,1,1
20694,26467,6969,47386,6969,192,192,0,4,1200,4,0
20695,58386,443,63968,443,15705,3421,12284,53,360,23,30
20696,65363,53,1138,53,181,94,87,2,31,1,1
20697,27005,27025,22813,27025,887,126,761,2,31,1,1
20698,63991,53,25716,53,193,102,91,2,31,1,1
20699,50354,443,29554,443,1786,172,1614,7,120,3,4
20700,50228,443,34666,443,1775,169,1606,7,120,3,4
20701,49696,443,49696,443,4871,1623,3248,18,137,8,10
20702,65020,53,24466,53,290,94,196,4,55,2,2
20703,49466,53,63958,53,324,103,221,4,46,2,2
20704,63949,53,2589,53,338,97,241,4,43,2,2
20705,65241,53,13968,53,484,102,382,4,36,2,2
20706,49526,53,6376,53,272,97,175,4,58,2,2
20707,64205,53,39534,53,327,88,239,4,52,2,2
20708,51813,443,18719,443,130,70,60,3,5,2,1
20709,32888,80,22913,80,1542,831,711,7,16,5,2
20710,9231,443,14526,443,4942,429,4513,12,15,6,6
20711,60226,443,32684,443,1907736,31488,1876248,1747,21,470,1277
20712,49265,53,25625,53,211,102,109,2,30,1,1
20713,64567,53,64760,53,193,102,91,2,30,1,1
20714,5227,50584,0,0,62,62,0,1,0,1,0
20715,49577,57470,0,0,66,66,0,1,0,1,0
20716,54578,26467,0,0,66,66,0,1,0,1,0
20717,54373,26467,0,0,62,62,0,1,0,1,0
20718,62421,445,0,0,70,70,0,1,0,1,0
20719,24236,26296,0,0,148,148,0,1,0,1,0
20720,3077,50584,0,0,146,146,0,1,0,1,0
20721,50853,445,0,0,70,70,0,1,0,1,0
20722,50852,445,0,0,70,70,0,1,0,1,0
20723,50850,445,0,0,70,70,0,1,0,1,0
20724,50842,445,0,0,70,70,0,1,0,1,0
20725,53376,22114,0,0,62,62,0,1,0,1,0
20726,62413,445,0,0,70,70,0,1,0,1,0
20727,62600,445,0,0,66,66,0,1,0,1,0
20728,62598,445,0,0,66,66,0,1,0,1,0
20729,62599,445,0,0,66,66,0,1,0,1,0
20730,42231,57470,0,0,78,78,0,1,0,1,0
20731,58120,25174,0,0,66,66,0,1,0,1,0
20732,63717,37965,0,0,66,66,0,1,0,1,0
20733,50839,445,0,0,70,70,0,1,0,1,0
20734,62991,51221,0,0,66,66,0,1,0,1,0
20735,62407,445,0,0,70,70,0,1,0,1,0
20736,57131,31061,0,0,145,145,0,1,0,1,0
20737,50830,445,0,0,70,70,0,1,0,1,0
20738,50828,445,0,0,70,70,0,1,0,1,0
20739,50826,445,0,0,70,70,0,1,0,1,0
20740,62405,445,0,0,70,70,0,1,0,1,0
20741,23519,25174,0,0,146,146,0,1,0,1,0
20742,45941,23386,0,0,60,60,0,1,0,1,0
20743,14000,14914,0,0,157,157,0,1,0,1,0
20744,63852,25174,0,0,62,62,0,1,0,1,0
20745,63385,25174,0,0,66,66,0,1,0,1,0
20746,50563,37965,0,0,66,66,0,1,0,1,0
20747,62401,445,0,0,70,70,0,1,0,1,0
20748,64306,64147,0,0,62,62,0,1,0,1,0
20749,11815,30188,0,0,146,146,0,1,0,1,0
20750,19747,37965,0,0,62,62,0,1,0,1,0
20751,18683,26467,0,0,62,62,0,1,0,1,0
20752,2837,25174,0,0,66,66,0,1,0,1,0
20753,54277,22114,0,0,146,146,0,1,0,1,0
20754,11136,19910,0,0,62,62,0,1,0,1,0
20755,3717,25174,0,0,62,62,0,1,0,1,0
20756,50549,43890,0,0,66,66,0,1,0,1,0
20757,40840,21247,0,0,62,62,0,1,0,1,0
20758,62400,445,0,0,70,70,0,1,0,1,0
20759,56249,55442,0,0,66,66,0,1,0,1,0
20760,36992,25174,0,0,146,146,0,1,0,1,0
20761,51310,64147,0,0,66,66,0,1,0,1,0
20762,50821,445,0,0,70,70,0,1,0,1,0
20763,50817,445,0,0,70,70,0,1,0,1,0
20764,50815,445,0,0,70,70,0,1,0,1,0
20765,65006,26467,0,0,66,66,0,1,0,1,0
20766,62586,445,0,0,66,66,0,1,0,1,0
20767,23349,30188,0,0,62,62,0,1,0,1,0
20768,34914,26467,0,0,62,62,0,1,0,1,0
20769,50857,26467,0,0,66,66,0,1,0,1,0
20770,62395,445,0,0,70,70,0,1,0,1,0
20771,51045,25174,0,0,66,66,0,1,0,1,0
20772,63982,25174,0,0,66,66,0,1,0,1,0
20773,22677,25174,0,0,66,66,0,1,0,1,0
20774,1827,64147,0,0,66,66,0,1,0,1,0
20775,14614,25174,0,0,66,66,0,1,0,1,0
20776,7356,25174,0,0,66,66,0,1,0,1,0
20777,55529,44847,0,0,66,66,0,1,0,1,0
20778,52232,53,0,0,71,71,0,1,0,1,0
20779,50812,445,0,0,70,70,0,1,0,1,0
20780,50810,445,0,0,70,70,0,1,0,1,0
20781,61840,25174,0,0,66,66,0,1,0,1,0
20782,63888,25174,0,0,66,66,0,1,0,1,0
20783,53546,46824,0,0,66,66,0,1,0,1,0
20784,52809,56205,0,0,146,146,0,1,0,1,0
20785,21604,50201,0,0,66,66,0,1,0,1,0
20786,55987,53,22591,53,733,85,648,2,0,1,1
20787,56816,11392,0,0,62,62,0,1,0,1,0
20788,35812,1,0,0,146,146,0,1,0,1,0
20789,56334,1433,0,0,60,60,0,1,0,1,0
20790,54418,22114,0,0,66,66,0,1,0,1,0
20791,62571,445,0,0,66,66,0,1,0,1,0
20792,29509,25174,0,0,62,62,0,1,0,1,0
20793,51602,22114,0,0,66,66,0,1,0,1,0
20794,62382,445,0,0,70,70,0,1,0,1,0
20795,51094,35440,0,0,62,62,0,1,0,1,0
20796,56590,25174,0,0,66,66,0,1,0,1,0
20797,11967,57470,0,0,62,62,0,1,0,1,0
20798,3766,25174,0,0,62,62,0,1,0,1,0
20799,3766,25174,0,0,146,146,0,1,0,1,0
20800,62379,445,0,0,70,70,0,1,0,1,0
20801,50803,445,0,0,70,70,0,1,0,1,0
20802,50799,445,0,0,70,70,0,1,0,1,0
20803,50798,445,0,0,70,70,0,1,0,1,0
20804,50791,445,0,0,70,70,0,1,0,1,0
20805,62566,445,0,0,66,66,0,1,0,1,0
20806,15442,22114,0,0,66,66,0,1,0,1,0
20807,25296,51505,0,0,66,66,0,1,0,1,0
20808,7810,25174,0,0,66,66,0,1,0,1,0
20809,62554,445,0,0,66,66,0,1,0,1,0
20810,62557,445,0,0,66,66,0,1,0,1,0
20811,62558,445,0,0,66,66,0,1,0,1,0
20812,62562,445,0,0,66,66,0,1,0,1,0
20813,62556,445,0,0,66,66,0,1,0,1,0
20814,62553,445,0,0,66,66,0,1,0,1,0
20815,62551,445,0,0,66,66,0,1,0,1,0
20816,27300,6881,0,0,66,66,0,1,0,1,0
20817,62374,445,0,0,70,70,0,1,0,1,0
20818,50786,445,0,0,70,70,0,1,0,1,0
20819,62373,445,0,0,70,70,0,1,0,1,0
20820,50782,445,0,0,70,70,0,1,0,1,0
20821,50783,445,0,0,70,70,0,1,0,1,0
20822,50779,445,0,0,70,70,0,1,0,1,0
20823,28221,37965,0,0,62,62,0,1,0,1,0
20824,62371,445,0,0,70,70,0,1,0,1,0
20825,53140,51221,0,0,74,74,0,1,0,1,0
20826,6666,2222,0,0,60,60,0,1,0,1,0
20827,56397,26467,0,0,66,66,0,1,0,1,0
20828,22547,23,0,0,60,60,0,1,0,1,0
20829,62769,25174,0,0,146,146,0,1,0,1,0
20830,53539,44847,0,0,62,62,0,1,0,1,0
20831,50777,445,0,0,70,70,0,1,0,1,0
20832,50773,445,0,0,70,70,0,1,0,1,0
20833,50772,445,0,0,70,70,0,1,0,1,0
20834,62364,445,0,0,70,70,0,1,0,1,0
20835,64955,53,11149,53,761,100,661,2,0,1,1
20836,0,0,0,0,320,320,0,5,0,5,0
20837,62544,445,0,0,66,66,0,1,0,1,0
20838,50770,445,0,0,70,70,0,1,0,1,0
20839,62362,445,0,0,70,70,0,1,0,1,0
20840,53577,35894,0,0,66,66,0,1,0,1,0
20841,62541,445,0,0,66,66,0,1,0,1,0
20842,6652,25174,0,0,62,62,0,1,0,1,0
20843,62539,445,0,0,66,66,0,1,0,1,0
20844,62538,445,0,0,66,66,0,1,0,1,0
20845,53495,37807,0,0,66,66,0,1,0,1,0
20846,62361,445,0,0,70,70,0,1,0,1,0
20847,62536,445,0,0,66,66,0,1,0,1,0
20848,62360,445,0,0,70,70,0,1,0,1,0
20849,16037,25174,0,0,62,62,0,1,0,1,0
20850,62359,445,0,0,70,70,0,1,0,1,0
20851,16037,25174,0,0,146,146,0,1,0,1,0
20852,62356,445,0,0,70,70,0,1,0,1,0
20853,62353,445,0,0,70,70,0,1,0,1,0
20854,53199,30188,0,0,66,66,0,1,0,1,0
20855,56629,25174,0,0,66,66,0,1,0,1,0
20856,25961,55783,0,0,60,60,0,1,0,1,0
20857,49893,25174,0,0,66,66,0,1,0,1,0
20858,48826,25174,0,0,66,66,0,1,0,1,0
20859,55826,42771,0,0,66,66,0,1,0,1,0
20860,55825,52700,0,0,66,66,0,1,0,1,0
20861,53022,25174,0,0,66,66,0,1,0,1,0
20862,50764,445,0,0,70,70,0,1,0,1,0
20863,1024,25174,0,0,62,62,0,1,0,1,0
20864,11488,22114,0,0,66,66,0,1,0,1,0
20865,50755,445,0,0,70,70,0,1,0,1,0
20866,50751,445,0,0,70,70,0,1,0,1,0
20867,62341,445,0,0,70,70,0,1,0,1,0
20868,62340,445,0,0,70,70,0,1,0,1,0
20869,40400,22114,0,0,62,62,0,1,0,1,0
20870,62337,445,0,0,70,70,0,1,0,1,0
20871,62331,445,0,0,70,70,0,1,0,1,0
20872,62330,445,0,0,70,70,0,1,0,1,0
20873,30598,37965,0,0,62,62,0,1,0,1,0
20874,62525,445,0,0,66,66,0,1,0,1,0
20875,50927,44847,0,0,146,146,0,1,0,1,0
20876,48019,22114,0,0,66,66,0,1,0,1,0
20877,61017,64147,0,0,66,66,0,1,0,1,0
20878,1733,65448,0,0,66,66,0,1,0,1,0
20879,42238,25174,0,0,66,66,0,1,0,1,0
20880,55629,42873,0,0,74,74,0,1,0,1,0
20881,42034,28189,0,0,62,62,0,1,0,1,0
20882,47513,23,0,0,60,60,0,1,0,1,0
20883,62792,53,0,0,88,88,0,1,0,1,0
20884,10273,21247,0,0,66,66,0,1,0,1,0
20885,62518,445,0,0,66,66,0,1,0,1,0
20886,27144,25174,0,0,66,66,0,1,0,1,0
20887,50742,445,0,0,70,70,0,1,0,1,0
20888,62319,445,0,0,70,70,0,1,0,1,0
20889,55045,443,26442,443,5541,2778,2763,24,15,14,10
20890,14597,53,14597,53,404,259,145,3,32,2,1
20891,39704,53,39704,53,398,255,143,3,33,2,1
20892,45844,443,26065,443,44232,11223,33009,97,460,50,47
20893,63999,53,43877,53,186,95,91,2,30,1,1
20894,64985,53,36411,53,192,98,94,2,30,1,1
20895,53917,80,62681,80,1829,755,1074,10,15,6,4
20896,48908,53,48908,53,398,255,143,3,32,2,1
20897,42488,53,42488,53,235,90,145,2,32,1,1
20898,46025,80,38311,80,5037,1911,3126,18,86,10,8
20899,49705,22,49705,22,1108,66,1042,3,15,2,1
20900,26842,443,13375,443,7219,2522,4697,21,20,10,11
20901,51964,443,11131,443,5363,2713,2650,26,53,14,12
20902,58703,443,1950,443,15202,6356,8846,40,119,22,18
20903,55325,53,48577,53,198,101,97,2,30,1,1
20904,49182,53,44027,53,198,101,97,2,30,1,1
20905,49595,53,17154,53,176,90,86,2,30,1,1
20906,57705,443,65472,443,7915,1994,5921,31,270,15,16
20907,55262,443,33483,443,28633618,753499,27880119,30116,102,8846,21270
20908,50381,443,49531,443,316,136,180,6,6,3,3
20909,60463,6890,27604,6890,70,70,0,1,5,1,0
20910,49317,53,41699,53,168,78,90,2,30,1,1
20911,65026,53,32654,53,186,95,91,2,30,1,1
20912,49171,443,58850,443,13649,6228,7421,28,30,15,13
20913,64444,53,59792,53,93,93,0,1,30,1,0
20914,58971,443,47268,443,2702,1593,1109,21,23,11,10
20915,64947,53,18048,53,275,96,179,4,41,2,2
20916,48020,53,48020,53,404,259,145,3,33,2,1
20917,29047,80,29047,80,10148,1458,8690,23,25,11,12
20918,62964,53,62964,53,404,259,145,3,33,2,1
20919,59420,443,36806,443,7913,5787,2126,28,316,14,14
20920,46028,80,31228,80,1176793,65077,1111716,1528,85,788,740
20921,49165,53,64334,53,780,104,676,2,30,1,1
20922,45116,80,45116,80,24787,1571,23216,40,21,20,20
20923,64790,53,58871,53,88,88,0,1,30,1,0
20924,58878,443,22672,443,25575,16682,8893,57,21,31,26
20925,46029,80,61068,80,111564,6775,104789,160,85,86,74
20926,50370,443,23415,443,316,136,180,6,6,3,3
20927,18686,53,18686,53,235,90,145,2,32,1,1
20928,39861,80,23505,80,1056,682,374,10,15,6,4
20929,19116,53,19116,53,398,255,143,3,33,2,1
20930,51638,80,49602,80,19232,1830,17402,35,49,19,16
20931,2402,7000,2402,7000,1236,676,560,13,22,7,6
20932,57089,443,54231,443,5574,999,4575,21,256,11,10
20933,55044,443,54771,443,5549,2777,2772,24,16,14,10
20934,56423,443,49453,443,6294,1494,4800,22,17,11,11
20935,54958,443,14997,443,6578,1571,5007,24,17,13,11
20936,56410,53,65347,53,757,98,659,2,30,1,1
20937,49776,53,56083,53,180,92,88,2,30,1,1
20938,32346,53,32346,53,200,90,110,2,30,1,1
20939,30834,53,30834,53,194,87,107,2,30,1,1
20940,49558,53,30601,53,184,94,90,2,30,1,1
20941,56433,53,16233,53,204,104,100,2,30,1,1
20942,18194,53,18194,53,225,87,138,2,31,1,1
20943,30960,45756,31120,45756,396,396,0,7,3616,7,0
20944,56604,443,22617,443,2904,662,2242,13,135,6,7
20945,40204,40007,54780,40007,140,78,62,2,31,1,1
20946,65487,53,62751,53,204,104,100,2,31,1,1
20947,56327,53,49632,53,172,88,84,2,31,1,1
20948,64034,53,21913,53,188,96,92,2,31,1,1
20949,27005,27015,63024,27015,897,126,771,2,31,1,1
20950,49380,53,50592,53,377,110,267,2,31,1,1
20951,5588,5588,0,0,3354,1792,1562,46,195,23,23
20952,14721,53,14721,53,217,87,130,2,31,1,1
20953,27005,27016,61455,27016,881,126,755,2,31,1,1
20954,27233,53,27233,53,213,87,126,2,31,1,1
20955,56927,53,19352,53,182,93,89,2,31,1,1
20956,49916,53,52400,53,395,111,284,2,31,1,1
20957,55693,53,60577,53,748,95,653,2,31,1,1
20958,27005,27018,40028,27018,891,126,765,2,31,1,1
20959,49969,53,49918,53,198,101,97,2,31,1,1
20960,64290,53,55058,53,192,98,94,2,31,1,1
20961,53822,25174,0,0,66,66,0,1,0,1,0
20962,63888,57470,0,0,62,62,0,1,0,1,0
20963,58228,53733,0,0,66,66,0,1,0,1,0
20964,55732,5900,0,0,60,60,0,1,0,1,0
20965,62516,445,0,0,66,66,0,1,0,1,0
20966,20706,37965,0,0,62,62,0,1,0,1,0
20967,6666,16010,0,0,60,60,0,1,0,1,0
20968,20576,37965,0,0,62,62,0,1,0,1,0
20969,7222,57470,0,0,62,62,0,1,0,1,0
20970,62580,25174,0,0,62,62,0,1,0,1,0
20971,27063,25174,0,0,62,62,0,1,0,1,0
20972,51298,57470,0,0,66,66,0,1,0,1,0
20973,31404,46232,0,0,100,100,0,1,0,1,0
20974,47357,50584,0,0,66,66,0,1,0,1,0
20975,10072,25174,0,0,62,62,0,1,0,1,0
20976,60721,22114,0,0,66,66,0,1,0,1,0
20977,62315,445,0,0,70,70,0,1,0,1,0
20978,62509,445,0,0,66,66,0,1,0,1,0
20979,51600,443,3011,443,12552,2564,9988,29,16,17,12
20980,62716,2323,0,0,60,60,0,1,0,1,0
20981,1882,43890,0,0,62,62,0,1,0,1,0
20982,62506,445,0,0,66,66,0,1,0,1,0
20983,57655,56205,0,0,66,66,0,1,0,1,0
20984,62424,37965,0,0,62,62,0,1,0,1,0
20985,31404,52955,0,0,100,100,0,1,0,1,0
20986,50956,25174,0,0,146,146,0,1,0,1,0
20987,62306,445,0,0,70,70,0,1,0,1,0
20988,62303,445,0,0,70,70,0,1,0,1,0
20989,62305,445,0,0,70,70,0,1,0,1,0
20990,31404,12082,0,0,100,100,0,1,0,1,0
20991,31404,36778,0,0,100,100,0,1,0,1,0
20992,31404,59961,0,0,100,100,0,1,0,1,0
20993,31404,36841,0,0,100,100,0,1,0,1,0
20994,62301,445,0,0,70,70,0,1,0,1,0
20995,49417,38558,0,0,66,66,0,1,0,1,0
20996,62299,445,0,0,70,70,0,1,0,1,0
20997,50126,23117,0,0,66,66,0,1,0,1,0
20998,62796,37807,0,0,66,66,0,1,0,1,0
20999,49931,25174,0,0,66,66,0,1,0,1,0
21000,50211,51050,0,0,62,62,0,1,0,1,0
21001,59192,25174,0,0,66,66,0,1,0,1,0
21002,45908,33330,0,0,60,60,0,1,0,1,0
21003,64035,25174,0,0,62,62,0,1,0,1,0
21004,2090,50265,0,0,145,145,0,1,0,1,0
21005,50735,445,0,0,70,70,0,1,0,1,0
21006,50732,445,0,0,70,70,0,1,0,1,0
21007,50730,445,0,0,70,70,0,1,0,1,0
21008,62488,445,0,0,66,66,0,1,0,1,0
21009,55008,21247,0,0,62,62,0,1,0,1,0
21010,54280,3398,0,0,60,60,0,1,0,1,0
21011,62492,445,0,0,66,66,0,1,0,1,0
21012,62493,445,0,0,66,66,0,1,0,1,0
21013,62491,445,0,0,66,66,0,1,0,1,0
21014,62486,445,0,0,66,66,0,1,0,1,0
21015,62489,445,0,0,66,66,0,1,0,1,0
21016,62487,445,0,0,66,66,0,1,0,1,0
21017,62485,445,0,0,66,66,0,1,0,1,0
21018,10949,22114,0,0,146,146,0,1,0,1,0
21019,60075,41705,0,0,66,66,0,1,0,1,0
21020,33761,25174,0,0,62,62,0,1,0,1,0
21021,62292,445,0,0,70,70,0,1,0,1,0
21022,44903,80,37166,80,918,461,457,9,16,6,3
21023,32975,443,44703,443,4648,1885,2763,20,95,10,10
21024,55384,53,51117,53,194,102,92,2,30,1,1
21025,57252,53,26443,53,229,102,127,2,30,1,1
21026,57558,443,4202,443,42986,7555,35431,69,125,29,40
21027,51295,80,40456,80,6702,5879,823,19,135,10,9
21028,44911,80,9577,80,1492,1050,442,7,15,5,2
21029,49590,80,22848,80,314,128,186,6,26,3,3
21030,43016,53,43016,53,235,90,145,2,32,1,1
21031,64672,53,41499,53,576,195,381,6,51,3,3
21032,65220,53,7032,53,371,97,274,4,53,2,2
21033,49182,53,41433,53,199,102,97,2,29,1,1
21034,49776,53,43757,53,182,94,88,2,29,1,1
21035,49558,53,61450,53,184,94,90,2,29,1,1
21036,64053,53,32861,53,276,94,182,4,54,2,2
21037,49947,53,36871,53,264,102,162,2,30,1,1
21038,49166,443,48248,443,9022,1416,7606,25,31,11,14
21039,47873,443,44942,443,12813,5036,7777,40,383,20,20
21040,47191,443,13970,443,8756,2298,6458,39,314,18,21
21041,52053,34411,20997,34411,70,70,0,2,7,2,0
21042,50362,80,15549,80,3907,880,3027,11,15,5,6
21043,36628,80,36628,80,5529,713,4816,15,15,8,7
21044,53465,443,55749,443,3166,2245,921,15,15,8,7
21045,43683,443,23640,443,6941,1551,5390,25,200,12,13
21046,58068,443,17873,443,543,303,240,8,5,4,4
21047,49320,53,42245,53,331,90,241,4,38,2,2
21048,55325,53,47399,53,199,102,97,2,29,1,1
21049,56625,53,48390,53,193,102,91,2,29,1,1
21050,55152,53,21399,53,180,94,86,2,29,1,1
21051,65505,53,17210,53,166,86,80,2,29,1,1
21052,49233,53,56407,53,196,102,94,2,29,1,1
21053,64520,53,16253,53,198,102,96,2,29,1,1
21054,64790,53,41901,53,178,94,84,2,29,1,1
21055,55236,53,27697,53,196,102,94,2,29,1,1
21056,65026,53,34108,53,193,102,91,2,29,1,1
21057,64011,53,28636,53,288,94,194,2,29,1,1
21058,65376,53,47204,53,184,94,90,2,29,1,1
21059,64567,53,8117,53,193,102,91,2,29,1,1
21060,65167,53,26450,53,212,102,110,2,29,1,1
21061,50535,53,14934,53,210,110,100,2,29,1,1
21062,55236,53,12241,53,819,102,717,2,29,1,1
21063,65376,53,8405,53,184,94,90,2,30,1,1
21064,60874,443,9716,443,4479,788,3691,17,25,9,8
21065,61491,443,56385,443,5628,1716,3912,26,109,16,10
21066,53253,443,36100,443,8662,1469,7193,28,66,15,13
21067,64833,53,62978,53,167,86,81,2,30,1,1
21068,27005,27018,61540,27018,881,126,755,2,30,1,1
21069,49595,53,9542,53,180,94,86,2,30,1,1
21070,63992,53,39861,53,199,102,97,2,30,1,1
21071,49489,53,23234,53,241,118,123,2,30,1,1
21072,57536,443,25705,443,232,172,60,3,5,2,1
21073,55682,32765,50295,32765,3529,1769,1760,11,15,6,5
21074,59999,443,10266,443,1571,660,911,13,18,7,6
21075,53263,443,23949,443,11175,1078,10097,25,41,11,14
21076,55054,80,54288,80,67750,4451,63299,78,60,32,46
21077,49182,53,13161,53,199,102,97,2,30,1,1
21078,55684,80,48603,80,70,70,0,1,5,1,0
21079,27005,27016,10139,27016,887,126,761,2,30,1,1
21080,49534,53,17481,53,315,84,231,4,40,2,2
21081,64312,53,41455,53,225,110,115,2,30,1,1
21082,59996,443,60855,443,1641,730,911,14,18,8,6
21083,52094,443,44037,443,2983,1667,1316,25,153,12,13
21084,49903,53,41942,53,194,94,100,2,30,1,1
21085,44380,443,20721,443,5624,2556,3068,29,80,15,14
21086,65507,53,44287,53,199,102,97,2,30,1,1
21087,36575,443,29496,443,412,140,272,7,25,3,4
21088,53252,443,20191,443,6053,974,5079,20,66,10,10
21089,61490,443,7323,443,4561,1129,3432,22,109,13,9
21090,65216,53,8359,53,775,102,673,2,30,1,1
21091,49248,53,1565,53,301,90,211,4,46,2,2
21092,56433,53,47561,53,210,110,100,2,30,1,1
21093,35350,443,47252,443,13168,2505,10663,21,121,9,12
21094,42792,443,30288,443,7102,1857,5245,28,95,15,13
21095,56453,53,58094,53,243,94,149,2,30,1,1
21096,19473,61397,60276,61397,323,150,173,2,1200,1,1
21097,17860,53,17860,53,216,90,126,2,30,1,1
21098,51221,41939,7547,41939,3917,1584,2333,50,3325,25,25
21099,51388,443,13575,443,6703,3312,3391,31,145,14,17
21100,42568,443,34410,443,8049,2043,6006,23,360,11,12
21101,65121,443,49060,443,11416,4745,6671,45,256,22,23
21102,53035,80,53035,80,373926,8227,365699,379,143,130,249
21103,49835,443,51050,443,8754,2616,6138,34,96,19,15
21104,56288,53,63412,53,210,110,100,2,30,1,1
21105,63992,53,62838,53,199,102,97,2,30,1,1
21106,27005,27015,24846,27015,878,126,752,2,30,1,1
21107,57514,53,51498,53,168,78,90,2,30,1,1
21108,50359,80,14465,80,1770,961,809,10,15,5,5
21109,60000,443,63999,443,1641,730,911,14,18,8,6
21110,50857,3389,50857,3389,3613,1594,2019,19,18,10,9
21111,63988,53,50282,53,559,193,366,6,67,3,3
21112,56288,53,18039,53,210,110,100,2,30,1,1
21113,64833,53,29927,53,167,86,81,2,30,1,1
21114,27005,27016,36126,27016,883,126,757,2,30,1,1
21115,44119,53,25337,53,168,78,90,2,30,1,1
21116,65507,53,53628,53,199,102,97,2,30,1,1
21117,49595,53,47380,53,180,94,86,2,30,1,1
21118,65133,53,1707,53,339,100,239,4,51,2,2
21119,37663,80,36231,80,974,481,493,8,15,5,3
21120,57904,80,60274,80,6453,1210,5243,14,23,8,6
21121,53153,17639,25846,17639,698,320,378,10,18,6,4
21122,48440,443,28168,443,6945,1551,5394,25,200,12,13
21123,44907,80,29624,80,1514,962,552,7,16,5,2
21124,50391,80,25680,80,2837,582,2255,12,17,7,5
21125,51950,80,61236,80,3648,1775,1873,13,26,7,6
21126,49589,80,33481,80,314,128,186,6,26,3,3
21127,46773,443,61841,443,10812,3429,7383,39,315,20,19
21128,53851,23650,26484,23650,320,140,180,6,5,3,3
21129,64947,53,23514,53,275,96,179,4,41,2,2
21130,57695,443,41532,443,9493,2266,7227,24,14,13,11
21131,52036,52608,31210,52608,70,70,0,1,4,1,0
21132,6666,2222,6666,2222,130,66,64,2,5,1,1
21133,56163,53,10376,53,624,188,436,6,60,3,3
